
     0.472         0.487         0.991
     0.922         0.377         0.872
     0.379         0.454         0.297
     0.176         0.158         0.095
     0.824         0.260         0.204
     0.364         0.470         0.017
     0.230         0.980         0.045
     0.134         0.075         0.083
     0.938         0.938         0.291
     0.540         0.218         0.739
     0.492         0.296         0.855
     0.171         0.835         0.463
     0.594         0.556         0.588
     0.232         0.137         0.134
     0.757         0.651         0.722
     0.797         0.004         0.936
     0.912         0.208         0.312
     0.271         0.382         0.409
     0.243         0.607         0.803
     0.394         0.908         0.568
     0.147         0.960         0.321
     0.892         0.063         0.225
     0.481         0.448         0.060
     0.744         0.057         0.351
     0.718         0.171         0.297
     0.444         0.256         0.323
     0.736         0.627         0.234
     0.920         0.568         0.891
     0.184         0.158         0.584
     0.514         0.111         0.547
     0.876         0.278         0.347
     0.023         0.589         0.662
     0.911         0.607         0.811
     0.214         0.879         0.407
     0.082         0.213         0.141
     0.434         0.278         0.845
     0.098         0.142         0.901
     0.320         0.154         0.070
     0.651         0.393         0.626
     0.529         0.977         0.185
     0.014         0.978         0.162
     0.364         0.662         0.962
     0.948         0.705         0.140
     0.596         0.718         0.791
     0.060         0.247         0.953
     0.772         0.896         0.718
     0.174         0.577         0.726
     0.142         0.494         0.730
     0.756         0.732         0.717
     0.919         0.191         0.213
     0.496         0.328         0.169
     0.865         0.527         0.995
     0.199         0.301         0.451
     0.309         0.147         0.400
     0.075         0.279         0.970
     0.588         0.103         0.449
     0.999         0.513         0.358
     0.879         0.821         0.263
     0.530         0.343         0.159
     0.111         0.795         0.640
     0.697         0.080         0.383
     0.658         0.297         0.190
     0.962         0.592         0.691
     0.797         0.568         0.346
     0.626         0.392         0.378
     0.891         0.616         0.353
     0.576         0.638         0.706
     0.912         0.802         0.184
     0.352         0.854         0.085
     0.607         0.021         0.860
     0.639         0.745         0.195
     0.621         0.982         0.263
     0.506         0.962         0.120
     0.360         0.461         0.715
     0.559         0.496         0.629
     0.631         0.512         0.610
     0.376         0.287         0.558
     0.802         0.935         0.296
     0.207         0.943         0.950
     0.299         0.763         0.750
     0.638         0.950         0.376
     0.967         0.796         0.003
     0.246         0.289         0.166
     0.619         0.059         0.733
     0.626         0.595         0.150
     0.152         0.968         0.861
     0.312         0.915         0.772
     0.908         0.631         0.311
     0.220         0.240         0.760
     0.271         0.750         0.091
     0.833         0.184         0.623
     0.202         0.319         0.150
     0.468         0.648         0.064
     0.740         0.779         0.544
     0.660         0.741         0.370
     0.989         0.224         0.835
     0.115         0.636         0.328
     0.961         0.858         0.025
     0.381         0.589         0.597
     0.721         0.224         0.338
     0.226         0.970         0.111
     0.829         0.972         0.139
     0.363         0.837         0.220
     0.105         0.058         0.824
     0.511         0.396         0.519
     0.920         0.128         0.047
     0.953         0.521         0.474
     0.001         0.068         0.301
     0.081         0.662         0.503
     0.800         0.939         0.141
     0.822         0.760         0.277
     0.562         0.388         0.232
     0.557         0.715         0.903
     0.449         0.648         0.021
     0.896         0.991         0.704
     0.970         0.635         0.933
     0.765         0.774         0.133
     0.003         0.038         0.373
     0.835         0.479         0.631
     0.608         0.996         0.691
     0.748         0.277         0.452
     0.071         0.291         0.728
     0.866         0.854         0.047
     0.292         0.338         0.409
     0.745         0.977         0.627
     0.567         0.053         0.255
     0.469         0.474         0.494
     0.496         0.193         0.824
     0.938         0.550         0.508
     0.499         0.078         0.457
     0.197         0.850         0.765
     0.345         0.551         0.664
     0.821         0.760         0.265
     0.269         0.213         0.477
     0.276         0.249         0.491
     0.928         0.755         0.371
     0.839         0.071         0.333
     0.549         0.065         0.537
     0.477         0.599         0.633
     0.619         0.947         0.116
     0.023         0.460         0.880
     0.702         0.403         0.029
     0.554         0.849         0.703
     0.170         0.420         0.639
     0.650         0.890         0.519
     0.740         0.592         0.802
     0.126         0.336         0.304
     0.331         0.072         0.482
     0.880         0.749         0.726
     0.266         0.885         0.714
     0.506         0.838         0.079
     0.293         0.672         0.350
     0.513         0.042         0.498
     0.621         0.975         0.711
     0.309         0.281         0.011
     0.150         0.125         0.439
     0.853         0.493         0.680
     0.821         0.718         0.440
     0.001         0.034         0.783
     0.139         0.272         0.170
     0.019         0.304         0.408
     0.844         0.819         0.611
     0.514         0.262         0.825
     0.204         0.618         0.955
     0.371         0.748         0.444
     0.119         0.522         0.826
     0.559         0.821         0.882
     0.517         0.539         0.769
     0.150         0.658         0.633
     0.055         0.759         0.599
     0.230         0.824         0.984
     0.061         0.206         0.156
     0.474         0.473         0.407
     0.190         0.050         0.518
     0.217         0.795         0.003
     0.212         0.094         0.619
     0.879         0.446         0.436
     0.697         0.493         0.488
     0.382         0.231         0.801
     0.146         0.220         0.276
     0.773         0.776         0.552
     0.559         0.159         0.553
     0.145         0.398         0.958
     0.946         0.675         0.457
     0.551         0.801         0.052
     0.037         0.476         0.520
     0.166         0.939         0.339
     0.100         0.489         0.348
     0.614         0.230         0.211
     0.001         0.972         0.505
     0.716         0.040         0.353
     0.738         0.024         0.085
     0.241         0.331         0.106
     0.661         0.982         0.114
     0.221         0.236         0.219
     0.870         0.584         0.835
     0.588         0.866         0.238
     0.847         0.730         0.777
     0.541         0.081         0.707
     0.081         0.336         0.458
     0.472         0.773         0.171
     0.765         0.515         0.920
     0.019         0.862         0.945
     0.540         0.594         0.150
     0.388         0.005         0.593
     0.770         0.672         0.513
     0.225         0.827         0.246
     0.664         0.712         0.515
     0.340         0.647         0.272
     0.573         0.452         0.288
     0.413         0.962         0.780
     0.679         0.287         0.908
     0.464         0.628         0.829
     0.395         0.260         0.479
     0.589         0.273         0.135
     0.608         0.310         0.997
     0.397         0.993         0.994
     0.202         0.936         0.013
     0.531         0.426         0.775
     0.062         0.813         0.234
     0.734         0.021         0.988
     0.125         0.250         0.497
     0.853         0.702         0.349
     0.175         0.118         0.284
     0.827         0.571         0.743
     0.046         0.406         0.643
     0.041         0.403         0.580
     0.440         0.743         0.732
     0.901         0.336         0.946
     0.199         0.989         0.769
     0.286         0.199         0.957
     0.222         0.440         0.370
     0.352         0.221         0.278
     0.839         0.247         0.384
     0.820         0.759         0.292
     0.986         0.998         0.234
     0.053         0.624         0.641
     0.871         0.495         0.541
     0.455         0.081         0.525
     0.618         0.967         0.279
     0.410         0.874         0.674
     0.148         0.633         0.285
     0.129         0.992         0.693
     0.808         0.639         0.547
     0.929         0.858         0.317
     0.666         0.056         0.418
     0.419         0.214         0.120
     0.895         0.408         0.049
     0.351         0.072         0.804
     0.354         0.064         0.991
     0.080         0.901         0.078
     0.806         0.118         0.453
     0.052         0.800         0.170
     0.338         0.053         0.183
     0.810         0.189         0.110
     0.568         0.587         0.900
     0.926         0.562         0.877
     0.453         0.656         0.846
     0.813         0.222         0.590
     0.827         0.184         0.372
     0.554         0.417         0.554
     0.891         0.928         0.118
     0.047         0.851         0.142
     0.170         0.709         0.654
     0.875         0.325         0.415
     0.751         0.838         0.984
     0.028         0.443         0.716
     0.635         0.996         0.944
     0.564         0.332         0.743
     0.431         0.583         0.988
     0.590         0.595         0.315
     0.451         0.888         0.483
     0.201         0.303         0.910
     0.513         0.762         0.168
     0.902         0.009         0.265
     0.252         0.777         0.875
     0.292         0.081         0.359
     0.945         0.443         0.122
     0.846         0.403         0.986
     0.845         0.132         0.339
     0.018         0.198         0.636
     0.033         0.563         0.413
     0.053         0.030         0.592
     0.526         0.631         0.829
     0.754         0.759         0.065
     0.595         0.033         0.131
     0.957         0.196         0.391
     0.691         0.903         0.850
     0.680         0.369         0.332
     0.417         0.166         0.003
     0.171         0.873         0.992
     0.434         0.831         0.561
     0.025         0.872         0.748
     0.961         0.380         0.440
     0.569         0.327         0.215
     0.649         0.019         0.863
     0.275         0.174         0.510
     0.389         0.748         0.568
     0.085         0.700         0.033
     0.886         0.239         0.642
     0.733         0.888         0.369
     0.746         0.546         0.242
     0.989         0.704         0.035
     0.598         0.630         0.925
     0.172         0.336         0.206
     0.864         0.080         0.560
     0.716         0.931         0.715
     0.307         0.735         0.768
     0.673         0.515         0.613
     0.575         0.858         0.019
     0.144         0.153         0.548
     0.524         0.267         0.446
     0.271         0.983         0.173
     0.114         0.715         0.462
     0.340         0.365         0.563
     0.463         0.831         0.225
     0.519         0.699         0.914
     0.787         0.963         0.201
     0.751         0.262         0.001
     0.170         0.091         0.562
     0.582         0.013         0.066
     0.913         0.218         0.827
     0.253         0.660         0.196
     0.914         0.584         0.153
     0.148         0.505         0.493
     0.503         0.160         0.512
     0.913         0.135         0.046
     0.653         0.044         0.183
     0.687         0.296         0.553
     0.363         0.100         0.255
     0.314         0.208         0.513
     0.090         0.479         0.513
     0.753         0.232         0.659
     0.407         0.622         0.943
     0.181         0.471         0.807
     0.307         0.191         0.500
     0.579         0.796         0.588
     0.626         0.854         0.185
     0.802         0.075         0.614
     0.301         0.261         0.211
     0.935         0.060         0.994
     0.291         0.067         0.562
     0.505         0.871         0.022
     0.259         0.325         0.089
     0.341         0.303         0.922
     0.529         0.638         0.113
     0.228         0.611         0.645
     0.182         0.997         0.618
     0.214         0.500         0.175
     0.614         0.134         0.479
     0.839         0.237         0.442
     0.093         0.337         0.830
     0.223         0.171         0.930
     0.889         0.171         0.985
     0.949         0.055         0.202
     0.999         0.167         0.413
     0.586         0.777         0.898
     0.896         0.539         0.429
     0.109         0.632         0.821
     0.118         0.092         0.162
     0.522         0.248         0.127
     0.354         0.045         0.553
     0.173         0.204         0.975
     0.279         0.260         0.193
     0.721         0.709         0.711
     0.021         0.427         0.311
     0.412         0.369         0.181
     0.659         0.767         0.553
     0.923         0.612         0.570
     0.747         0.908         0.983
     0.318         0.906         0.677
     0.172         0.662         0.408
     0.628         0.747         0.599
     0.903         0.537         0.455
     0.571         0.179         0.550
     0.816         0.808         0.435
     0.344         0.921         0.149
     0.418         0.146         0.686
     0.914         0.212         0.105
     0.151         0.839         0.914
     0.402         0.702         0.161
     0.638         0.781         0.828
     0.984         0.449         0.532
     0.491         0.546         0.033
     0.714         0.402         0.067
     0.449         0.931         0.589
     0.648         0.132         0.464
     0.892         0.229         0.296
     0.310         0.286         0.934
     0.087         0.576         0.475
     0.024         0.972         0.121
     0.971         0.261         0.390
     0.946         0.687         0.041
     0.244         0.042         0.561
     0.554         0.609         0.304
     0.827         0.661         0.106
     0.261         0.553         0.263
     0.874         0.958         0.093
     0.424         0.203         0.260
     0.426         0.286         0.996
     0.647         0.478         0.214
     0.419         0.009         0.787
     0.269         0.396         0.763
     0.626         0.881         0.078
     0.123         0.977         0.444
     0.405         0.277         0.557
     0.123         0.185         0.026
     0.216         0.252         0.194
     0.987         0.872         0.061
     0.527         0.385         0.772
     0.596         0.227         0.019
     0.521         0.717         0.637
     0.419         0.931         0.021
     0.287         0.768         0.639
     0.021         0.112         0.179
     0.692         0.552         0.275
     0.288         0.241         0.164
     0.397         0.264         0.270
     0.865         0.086         0.214
     0.058         0.679         0.392
     0.214         0.593         0.624
     0.473         0.866         0.814
     0.023         0.507         0.900
     0.581         0.329         0.097
     0.023         0.783         0.310
     0.706         0.115         0.753
     0.593         0.877         0.473
     0.013         0.979         0.999
     0.376         0.534         0.132
     0.784         0.272         0.770
     0.002         0.400         0.383
     0.591         0.864         0.812
     0.054         0.051         0.348
     0.620         0.005         0.660
     0.128         0.205         0.372
     0.695         0.825         0.940
     0.999         0.395         0.931
     0.371         0.566         0.133
     0.154         0.971         0.068
     0.477         0.507         0.737
     0.783         0.606         0.446
     0.804         0.455         0.437
     0.040         0.766         0.530
     0.994         0.689         0.652
     0.028         0.428         0.611
     0.517         0.464         0.293
     0.851         0.293         0.715
     0.770         0.690         0.006
     0.457         0.366         0.231
     0.231         0.360         0.501
     0.986         0.849         0.044
     0.662         0.835         0.413
     0.925         0.418         0.809
     0.728         0.907         0.611
     0.205         0.045         0.238
     0.378         0.981         0.345
     0.032         0.119         0.706
     0.304         0.581         0.979
     0.419         0.073         0.480
     0.731         0.711         0.481
     0.036         0.693         0.182
     0.007         0.818         0.462
     0.301         0.089         0.037
     0.847         0.626         0.131
     0.179         0.243         0.835
     0.584         0.664         0.085
     0.208         0.608         0.817
     0.706         0.977         0.435
     0.409         0.391         0.355
     0.835         0.735         0.589
     0.400         0.052         0.495
     0.445         0.344         0.795
     0.705         0.860         0.409
     0.758         0.567         0.813
     0.303         0.039         0.058
     0.369         0.257         0.247
     0.061         0.384         0.766
     0.097         0.486         0.314
     0.453         0.332         0.898
     0.782         0.769         0.476
     0.195         0.962         0.953
     0.711         0.291         0.859
     0.220         0.125         0.508
     0.106         0.700         0.679
     0.159         0.549         0.370
     0.561         0.243         0.757
     0.584         0.104         0.562
     0.849         0.944         0.498
     0.393         0.266         0.089
     0.790         0.270         0.804
     0.914         0.412         0.245
     0.868         0.849         0.554
     0.654         0.500         0.986
     0.671         0.550         0.292
     0.788         0.060         0.017
     0.040         0.675         0.304
     0.171         0.324         0.091
     0.691         0.481         0.025
     0.356         0.007         0.499
     0.564         0.605         0.939
     0.420         0.673         0.703
     0.464         0.055         0.650
     0.256         0.244         0.552
     0.766         0.293         0.110
     0.162         0.355         0.285
     0.852         0.881         0.765
     0.051         0.336         0.958
     0.347         0.628         0.925
     0.431         0.316         0.036
     0.502         0.884         0.767
     0.352         0.001         0.330
     0.851         0.797         0.188
     0.983         0.812         0.013
     0.922         0.664         0.642
     0.797         0.083         0.986
     0.538         0.666         0.616
     0.052         0.888         0.809
     0.853         0.828         0.235
     0.332         0.270         0.630
     0.645         0.144         0.608
     0.442         0.287         0.916
     0.866         0.306         0.089
     0.334         0.919         0.722
     0.465         0.711         0.296
     0.977         0.681         0.106
     0.870         0.210         0.213
     0.338         0.915         0.692
     0.895         0.089         0.855
     0.447         0.441         0.948
     0.743         0.247         0.598
     0.365         0.964         0.563
     0.919         0.623         0.459
     0.395         0.370         0.593
     0.599         0.410         0.660
     0.622         0.171         0.693
     0.681         0.426         0.585
     0.011         0.798         0.807
     0.863         0.367         0.375
     0.550         0.837         0.897
     0.560         0.183         0.316
     0.153         0.171         0.688
     0.587         0.185         0.748
     0.847         0.600         0.725
     0.936         0.053         0.377
     0.155         0.345         0.627
     0.050         0.549         0.865
     0.556         0.756         0.750
     0.922         0.558         0.291
     0.991         0.442         0.542
     0.230         0.312         0.719
     0.992         0.506         0.457
     0.335         0.058         0.156
     0.230         0.970         0.056
     0.496         0.956         0.336
     0.330         0.512         0.517
     0.939         0.982         0.363
     0.608         0.671         0.084
     0.368         0.784         0.329
     0.743         0.764         0.712
     0.322         0.397         0.674
     0.290         0.996         0.638
     0.962         0.854         0.703
     0.604         0.102         0.351
     0.598         0.991         0.124
     0.720         0.607         0.184
     0.136         0.083         0.756
     0.246         0.362         0.076
     0.426         0.649         0.865
     0.703         0.700         0.750
     0.661         0.740         0.559
     0.567         0.407         0.200
     0.845         0.024         0.656
     0.318         0.851         0.790
     0.335         0.196         0.426
     0.263         0.829         0.218
     0.836         0.029         0.646
     0.661         0.217         0.753
     0.703         0.712         0.540
     0.793         0.608         0.587
     0.252         0.742         0.989
     0.208         0.484         0.834
     0.510         0.976         0.484
     0.839         0.806         0.447
     0.651         0.016         0.499
     0.272         0.792         0.729
     0.569         0.178         0.773
     0.775         0.857         0.170
     0.130         0.994         0.274
     0.246         0.718         0.195
     0.640         0.370         0.804
     0.429         0.820         0.125
     0.736         0.933         0.099
     0.661         0.256         0.330
     0.099         0.410         0.713
     0.127         0.660         0.446
     0.295         0.199         0.233
     0.007         0.668         0.539
     0.685         0.661         0.140
     0.942         0.626         0.112
     0.142         0.232         0.920
     0.353         0.488         0.290
     0.972         0.634         0.184
     0.254         0.855         0.774
     0.780         0.791         0.014
     0.396         0.445         0.225
     0.634         0.595         0.145
     0.867         0.934         0.004
     0.528         0.331         0.011
     0.325         0.809         0.625
     0.102         0.907         0.343
     0.642         0.110         0.188
     0.982         0.246         0.502
     0.648         0.927         0.135
     0.833         0.471         0.136
     0.570         0.990         0.007
     0.762         0.367         0.683
     0.521         0.842         0.714
     0.681         0.615         0.723
     0.636         0.199         0.102
     0.549         0.538         0.066
     0.714         0.187         0.707
     0.744         0.874         0.130
     0.881         0.875         0.699
     0.159         0.388         0.257
     0.106         0.251         0.198
     0.906         0.362         0.448
     0.031         0.159         0.761
     0.587         0.921         0.095
     0.795         0.654         0.207
     0.045         0.969         0.664
     0.075         0.484         0.913
     0.818         0.978         0.848
     0.546         0.281         0.383
     0.696         0.710         0.886
     0.416         0.754         0.352
     0.700         0.675         0.238
     0.293         0.491         0.981
     0.592         0.932         0.211
     0.595         0.144         0.379
     0.459         0.023         0.039
     0.319         0.199         0.804
     0.033         0.998         0.886
     0.945         0.176         0.293
     0.325         0.358         0.562
     0.783         0.853         0.402
     0.330         0.138         0.090
     0.981         0.039         0.396
     0.301         0.880         0.988
     0.388         0.255         0.517
     0.730         0.694         0.576
     0.738         0.936         0.568
     0.021         0.101         0.498
     0.092         0.142         0.204
     0.972         0.384         0.742
     0.159         0.383         0.449
     0.706         0.866         0.263
     0.236         0.925         0.529
     0.073         0.523         0.100
     0.661         0.174         0.596
     0.065         0.929         0.185
     0.294         0.396         0.567
     0.980         0.605         0.988
     0.741         0.456         0.176
     0.998         0.358         0.102
     0.831         0.460         0.532
     0.913         0.097         0.466
     0.989         0.749         0.337
     0.309         0.534         0.438
     0.623         0.648         0.070
     0.959         0.197         0.383
     0.295         0.715         0.748
     0.943         0.397         0.584
     0.454         0.885         0.114
     0.456         0.899         0.172
     0.472         0.164         0.809
     0.511         0.591         0.773
     0.357         0.064         0.239
     0.574         0.001         0.372
     0.615         0.501         0.771
     0.274         0.440         0.118
     0.689         0.907         0.790
     0.980         0.709         0.336
     0.651         0.104         0.290
     0.374         0.222         0.100
     0.954         0.986         0.551
     0.846         0.145         0.112
     0.378         0.304         0.925
     0.046         0.260         0.032
     0.568         0.063         0.454
     0.033         0.076         0.922
     0.777         0.103         0.563
     0.943         0.664         0.938
     0.265         0.388         0.253
     0.811         0.318         0.522
     0.379         0.496         0.398
     0.400         0.372         0.942
     0.399         0.305         0.037
     0.054         0.398         0.629
     0.330         0.552         0.571
     0.323         0.197         0.118
     0.812         0.079         0.413
     0.187         0.524         0.480
     0.202         0.770         0.987
     0.465         0.004         0.766
     0.528         0.071         0.860
     0.840         0.905         0.376
     0.096         0.499         0.148
     0.304         0.210         0.149
     0.511         0.854         0.113
     0.304         0.465         0.085
     0.043         0.383         0.807
     0.036         0.268         0.256
     0.538         0.759         0.291
     0.158         0.722         0.220
     0.404         0.311         0.166
     0.745         0.114         0.551
     0.581         0.602         0.373
     0.253         0.314         0.795
     0.899         0.761         0.149
     0.686         0.651         0.774
     0.872         0.720         0.557
     0.732         0.290         0.279
     0.629         0.245         0.850
     0.843         0.209         0.453
     0.467         0.071         0.168
     0.784         0.157         0.846
     0.429         0.672         0.591
     0.708         0.868         0.887
     0.620         0.953         0.636
     0.211         0.374         0.111
     0.232         0.812         0.436
     0.686         0.773         0.875
     0.948         0.545         0.562
     0.191         0.749         0.394
     0.468         0.145         0.220
     0.998         0.176         0.861
     0.088         0.106         0.698
     0.851         0.581         0.857
     0.948         0.821         0.669
     0.320         0.452         0.642
     0.480         0.730         0.087
     0.075         0.687         0.718
     0.828         0.364         0.286
     0.457         0.936         0.146
     0.135         0.492         0.170
     0.535         0.383         0.602
     0.370         0.240         0.742
     0.231         0.135         0.263
     0.953         0.979         0.151
     0.427         0.008         0.189
     0.768         0.810         0.341
     0.822         0.928         0.282
     0.352         0.921         0.597
     0.400         0.964         0.612
     0.497         0.325         0.674
     0.350         0.162         0.006
     0.271         0.485         0.468
     0.733         0.241         0.301
     0.478         0.294         0.569
     0.177         0.106         0.706
     0.078         0.890         0.496
     0.336         0.666         0.948
     0.948         0.077         0.825
     0.629         0.462         0.049
     0.809         0.747         0.087
     0.642         0.828         0.222
     0.553         0.796         0.602
     0.539         0.549         0.989
     0.367         0.700         0.996
     0.833         0.724         0.555
     0.676         0.267         0.233
     0.752         0.579         0.020
     0.864         0.383         0.857
     0.043         0.408         0.241
     0.634         0.296         0.638
     0.811         0.730         0.624
     0.620         0.227         0.990
     0.321         0.999         0.884
     0.700         0.218         0.105
     0.890         0.976         0.597
     0.462         0.240         0.910
     0.642         0.319         0.394
     0.969         0.304         0.001
     0.320         0.619         0.914
     0.586         0.346         0.614
     0.625         0.477         0.564
     0.365         0.451         0.231
     0.864         0.999         0.678
     0.510         0.364         0.952
     0.180         0.535         0.322
     0.489         0.164         0.638
     0.660         0.462         0.895
     0.306         0.005         0.590
     0.641         0.466         0.582
     0.679         0.838         0.807
     0.942         0.620         0.528
     0.190         0.160         0.629
     0.617         0.243         0.148
     0.250         0.494         0.481
     0.177         0.630         0.593
     0.096         0.907         0.359
     0.035         0.665         0.067
     0.594         0.800         0.896
     0.887         0.393         0.439
     0.004         0.364         0.211
     0.781         0.193         0.405
     0.776         0.893         0.880
     0.788         0.996         0.639
     0.529         0.225         0.686
     0.217         0.191         0.094
     0.793         0.255         0.388
     0.180         0.148         0.536
     0.929         0.152         0.745
     0.944         0.613         0.209
     0.292         0.593         0.343
     0.630         0.418         0.875
     0.528         0.969         0.926
     0.438         0.433         0.779
     0.978         0.002         0.151
     0.040         0.403         0.249
     0.706         0.470         0.382
     0.821         0.694         0.189
     0.945         0.005         0.692
     0.287         0.263         0.446
     0.173         0.382         0.585
     0.090         0.407         0.016
     0.395         0.689         0.575
     0.548         0.642         0.703
     0.868         0.180         0.632
     0.370         0.913         0.555
     0.790         0.191         0.682
     0.861         0.129         0.706
     0.283         0.405         0.271
     0.805         0.285         0.979
     0.017         0.939         0.618
     0.673         0.806         0.505
     0.437         0.225         0.036
     0.853         0.320         0.062
     0.607         0.624         0.652
     0.983         0.277         0.811
     0.130         0.518         0.780
     0.064         0.228         0.031
     0.873         0.390         0.729
     0.036         0.099         0.728
     0.090         0.386         0.395
     0.711         0.567         0.049
     0.800         0.804         0.695
     0.567         0.262         0.025
     0.905         0.726         0.838
     0.368         0.942         0.994
     0.298         0.271         0.863
     0.919         0.804         0.309
     0.595         0.260         0.503
     0.810         0.626         0.306
     0.068         0.795         0.086
     0.145         0.256         0.198
     0.178         0.254         0.702
     0.808         0.329         0.730
     0.351         0.386         0.426
     0.749         0.651         0.512
     0.220         0.415         0.986
     0.024         0.358         0.871
     0.781         0.902         0.559
     0.008         0.076         0.741
     0.313         0.810         0.714
     0.089         0.748         0.235
     0.125         0.996         0.711
     0.773         0.351         0.181
     0.097         0.139         0.835
     0.452         0.355         0.637
     0.733         0.223         0.795
     0.982         0.975         0.506
     0.536         0.227         0.529
     0.983         0.006         0.324
     0.181         0.113         0.710
     0.374         0.945         0.708
     0.406         0.987         0.675
     0.589         0.499         0.019
     0.864         0.367         0.135
     0.422         0.273         0.527
     0.169         0.947         0.363
     0.865         0.854         0.386
     0.133         0.802         0.002
     0.574         0.964         0.404
     0.340         0.426         0.163
     0.234         0.422         0.452
     0.817         0.648         0.166
     0.726         0.537         0.202
     0.768         0.258         0.782
     0.793         0.634         0.667
     0.955         0.055         0.623
     0.830         0.218         0.014
     0.614         0.477         0.577
     0.778         0.048         0.370
     0.444         0.115         0.354
     0.716         0.883         0.602
     0.470         0.864         0.195
     0.235         0.263         0.408
     0.013         0.749         0.971
     0.364         0.412         0.087
     0.934         0.455         0.061
     0.594         0.763         0.001
     0.497         0.213         0.965
     0.043         0.548         0.377
     0.892         0.554         0.439
     0.691         0.242         0.275
     0.433         0.025         0.182
     0.745         0.175         0.901
     0.692         0.851         0.897
     0.981         0.268         0.988
     0.267         0.757         0.841
     0.219         0.847         0.007
     0.026         0.920         0.927
     0.252         0.110         0.482
     0.216         0.463         0.956
     0.527         0.820         0.273
     0.052         0.139         0.494
     0.924         0.157         0.786
     0.428         0.226         0.123
     0.517         0.999         0.324
     0.668         0.157         0.166
     0.919         0.638         0.205
     0.453         0.045         0.247
     0.506         0.004         0.713
     0.514         0.593         0.725
     0.283         0.943         0.304
     0.088         0.117         0.565
     0.001         0.883         0.541
     0.434         0.535         0.201
     0.798         0.510         0.578
     0.300         0.310         0.884
     0.796         0.827         0.712
     0.280         0.466         0.710
     0.471         0.519         0.877
     0.389         0.843         0.694
     0.849         0.437         0.460
     0.532         0.791         0.070
     0.182         0.075         0.605
     0.895         0.113         0.066
     0.551         0.985         0.554
     0.927         0.758         0.333
     0.304         0.091         0.349
     0.081         0.502         0.553
     0.523         0.303         0.698
     0.225         0.347         0.219
     0.330         0.879         0.032
     0.267         0.017         0.903
     0.545         0.612         0.522
     0.027         0.039         0.493
     0.275         0.933         0.703
     0.325         0.898         0.945
     0.414         0.349         0.571
     0.755         0.540         0.340
     0.781         0.724         0.711
     0.949         0.192         0.727
     0.849         0.750         0.826
     0.401         0.520         0.510
     0.977         0.561         0.045
     0.597         0.581         0.238
     0.852         0.580         0.806
     0.458         0.682         0.482
     0.910         0.961         0.349
     0.631         0.292         0.039
     0.997         0.525         0.661
     0.595         0.785         0.190
     0.663         0.801         0.298
     0.123         0.181         0.366
     0.199         0.025         0.507
     0.614         0.212         0.118
     1.000         0.925         0.432
     0.141         0.901         0.430
     0.206         0.827         0.923
     0.606         0.728         0.258
     0.584         0.317         0.794
     0.518         0.240         0.756
     0.913         0.271         0.983
     0.783         0.939         0.765
     0.916         0.754         0.823
     0.937         0.054         0.876
     0.215         0.050         0.289
     0.776         0.194         0.836
     0.567         0.309         0.699
     0.939         0.458         0.071
     0.278         0.950         0.641
     0.356         0.408         0.823
     0.380         0.015         0.924
     0.865         0.300         0.923
     0.351         0.192         0.970
     0.416         0.668         0.785
     0.053         0.712         0.856
     0.452         0.198         0.348
     0.972         0.418         0.869
     0.022         0.424         0.550
     0.262         0.124         0.361
     0.698         0.857         0.858
     0.161         0.230         0.821
     0.747         0.465         0.241
     0.273         0.578         0.468
     0.142         0.249         0.089
     0.174         0.032         0.521
     0.507         0.709         0.206
     0.310         0.485         0.490
     0.840         0.380         0.807
     0.269         0.064         0.816
     0.936         0.526         0.129
     0.224         0.088         0.480
     0.721         0.418         0.597
     0.325         0.049         0.082
     0.888         0.728         0.555
     0.517         0.107         0.706
     0.855         0.549         0.325
     0.486         0.927         0.456
     0.466         0.994         0.949
     0.130         0.309         0.849
     0.927         0.785         0.523
     0.329         0.643         0.991
     0.398         0.671         0.121
     0.084         0.152         0.947
     0.758         0.119         0.407
     0.210         0.490         0.605
     0.300         0.219         0.133
     0.216         0.551         0.030
     0.938         0.453         0.247
     0.787         0.490         0.770
     0.725         0.180         0.151
     0.722         0.920         0.126
     0.784         0.356         0.455
     0.848         0.046         0.956
     0.504         0.463         0.525
     0.488         0.468         0.710
     0.126         0.803         0.084
     0.305         0.111         0.770
     0.017         0.538         0.015
     0.297         0.278         0.878
     0.168         0.248         0.123
     0.916         0.719         0.148
     0.853         0.172         0.668
     0.887         0.590         0.214
     0.091         0.585         0.770
     0.563         0.323         0.749
     0.275         0.039         0.004
     0.063         0.659         0.742
     0.876         0.062         0.808
     0.255         0.789         0.889
     0.070         0.767         0.328
     0.008         0.572         0.361
     0.778         0.232         0.632
     0.160         0.583         0.473
     0.191         0.694         0.705
     0.121         0.486         0.617
     0.201         0.613         0.336
     0.822         0.652         0.326
     0.550         0.881         0.483
     0.468         0.337         0.984
     0.034         0.138         0.983
     0.754         0.045         0.392
     0.832         0.681         0.795
     0.503         0.091         0.690
     0.361         0.858         0.345
     0.437         0.690         0.228
     0.977         0.704         0.798
     0.110         0.795         0.814
     0.533         0.119         0.756
     0.154         0.284         0.344
     0.544         0.083         0.514
     0.330         0.819         0.007
     0.352         0.572         0.042
     0.592         0.653         0.856
     0.986         0.659         0.056
     0.672         0.843         0.432
     0.583         0.378         0.811
     0.063         0.802         0.502
     0.973         0.930         0.302
     0.015         0.378         0.969
     0.626         0.852         0.015
     0.784         0.839         0.933
